영역,진입 HTML ID,버튼명,판정,뷰어 URL,앱 진입 경로,이동 경로,경로가 정확히 일치하는 기존 HTML ID,관찰된 옵션,비고,재현 컨트롤 키
거래,deal-dl-260701-09-action-12,SOA월 정산 명세서SOA-2026-0629.pdf · 정산서공유 완료,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|SOA월 정산 명세서SOA-2026-0629.pdf · 정산서공유 완료||1
거래,deal-dl-260701-09-action-12,POPO-260704-18.pdf발주서 · 수신보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|POPO-260704-18.pdf발주서 · 수신보유||1
거래,deal-dl-260701-09-action-12,SCSC-2026-0708.pdf판매계약서 · 발행발행,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|SCSC-2026-0708.pdf판매계약서 · 발행발행||1
거래,deal-dl-260701-09-action-12,CIInvoice_HB-2607-003.pdf상업송장 · 수신보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|CIInvoice_HB-2607-003.pdf상업송장 · 수신보유||1
거래,deal-dl-260701-09-action-12,PLPackingList_0707.pdf포장명세서 · 수신보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|PLPackingList_0707.pdf포장명세서 · 수신보유||1
거래,deal-dl-260701-09-action-12,COCertificate_Origin_0708.pdf원산지증명서 · 수신보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|COCertificate_Origin_0708.pdf원산지증명서 · 수신보유||1
거래,deal-dl-260701-09-action-12,ICCargo_Insurance_0708.pdf보험증권 · 수신보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|ICCargo_Insurance_0708.pdf보험증권 · 수신보유||1
거래,deal-dl-260701-09-action-12,QCInspection_Report_0706.pdf검사성적서 · 업로드검토,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|QCInspection_Report_0706.pdf검사성적서 · 업로드검토||1
거래,deal-dl-260701-09-action-12,전달 준비,URL 이동 관찰 / 연결 누락 후보,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-12,/erp/deals/DL-260701-09,/erp/documents/create/SOA-2026-0629,,,,BUTTON|전달 준비||1
거래,deal-dl-260701-09-action-15,MT,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,MT; KG; EA,,BUTTON|MT||1
거래,deal-dl-260701-09-action-15,bundles,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,bundles; cartons; pallets,,BUTTON|bundles||1
거래,deal-dl-260701-09-action-15,KG,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,KG; MT; LB,,BUTTON|KG||1
거래,deal-dl-260701-09-action-15,문서별 값 4개,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|문서별 값 4개||1
거래,deal-dl-260701-09-action-15,문서별 값 3개,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|문서별 값 3개||1
거래,deal-dl-260701-09-action-15,거래 서류전체 7건,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|거래 서류전체 7건||1
거래,deal-dl-260701-09-action-15,판매계약서 보유,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|판매계약서 보유||1
거래,deal-dl-260701-09-action-15,발주서 보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|발주서 보유||1
거래,deal-dl-260701-09-action-15,상업송장 보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|상업송장 보유||1
거래,deal-dl-260701-09-action-15,포장명세서 보유,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|포장명세서 보유||1
거래,deal-dl-260701-09-action-15,선하증권 미비,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|선하증권 미비||1
거래,deal-dl-260701-09-action-15,기타 서류 3건,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|기타 서류 3건||1
거래,deal-dl-260701-09-action-15,품목 관계,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|품목 관계||1
거래,deal-dl-260701-09-action-15,서류 준비 기한,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|서류 준비 기한||1
거래,deal-dl-260701-09-action-15,거래 연결 해제,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|거래 연결 해제||1
거래,deal-dl-260701-09-action-15,"페이지 목록 열기, 현재 1 / 2 페이지",화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,"BUTTON|페이지 목록 열기, 현재 1 / 2 페이지||1"
거래,deal-dl-260701-09-action-15,다음 페이지,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-15,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|다음 페이지||1
거래,deal-dl-260701-09-action-16,품목별 수량,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|품목별 수량||1
거래,deal-dl-260701-09-action-16,완료 마감,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|완료 마감||1
거래,deal-dl-260701-09-action-16,미달 마감,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|미달 마감||1
거래,deal-dl-260701-09-action-16,단가 수정,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|단가 수정||1
거래,deal-dl-260701-09-action-16,보기,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|보기||1
거래,deal-dl-260701-09-action-16,SNAP 연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|SNAP 연결||1
거래,deal-dl-260701-09-action-16,새로고침,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|새로고침||1
거래,deal-dl-260701-09-action-16,B/L 014W-01 일정 07.20부터 08.03까지,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|B/L 014W-01 일정 07.20부터 08.03까지||1
거래,deal-dl-260701-09-action-16,B/L 014W-02 일정 07.27부터 08.11까지,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|B/L 014W-02 일정 07.27부터 08.11까지||1
거래,deal-dl-260701-09-action-16,B/L 014W-03 일정 07.22부터 10.17까지,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-16,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|B/L 014W-03 일정 07.22부터 10.17까지||1
거래,deal-dl-260701-09-action-17,추가,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|추가||1
거래,deal-dl-260701-09-action-17,매도자 등록 거래처 연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|매도자 등록 거래처 연결||1
거래,deal-dl-260701-09-action-17,당사자 편집,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|당사자 편집||1
거래,deal-dl-260701-09-action-17,당사자 삭제,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|당사자 삭제||1
거래,deal-dl-260701-09-action-17,매수자 등록 거래처 연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|매수자 등록 거래처 연결||1
거래,deal-dl-260701-09-action-17,송하인 등록 거래처 연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|송하인 등록 거래처 연결||1
거래,deal-dl-260701-09-action-17,수하인 등록 거래처 연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|수하인 등록 거래처 연결||1
거래,deal-dl-260701-09-action-17,은행 등록 거래처 연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|은행 등록 거래처 연결||1
거래,deal-dl-260701-09-action-17,연결,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=deal-dl-260701-09-action-17,/erp/deals/DL-260701-09,/erp/deals/DL-260701-09,,,,BUTTON|연결||1
문서 만들기,document-create-qt-action-04,문서에서 찾기,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|문서에서 찾기||1
문서 만들기,document-create-qt-action-04,전체 7,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|전체 7||1
문서 만들기,document-create-qt-action-04,작성 중 4,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|작성 중 4||1
문서 만들기,document-create-qt-action-04,확정 2,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|확정 2||1
문서 만들기,document-create-qt-action-04,발송됨 1,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|발송됨 1||1
문서 만들기,document-create-qt-action-04,이어쓰기,URL 이동 관찰 / 연결 누락 후보,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create/SC-2026-0708,,,,BUTTON|이어쓰기|계약서표준 매매계약서 초안SC-2026-0708거래처 ACME GmbH조건 CIF Hamburg미연결작성 중거래 연결 필요박서윤오늘 09:42이어쓰기|1
문서 만들기,document-create-qt-action-04,표준 매매계약서 초안 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|표준 매매계약서 초안 메뉴|계약서표준 매매계약서 초안SC-2026-0708거래처 ACME GmbH조건 CIF Hamburg미연결작성 중거래 연결 필요박서윤오늘 09:42이어쓰기|1
문서 만들기,document-create-qt-action-04,은행 제출용 상업송장 초안 PDF 초안 보기,URL 이동 관찰 / 연결 누락 후보,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create/CI-2026-0708,document-flow-draft; document-flow-reviewed; document-flow-approver-picker; document-flow-approvers-selected; document-flow-pending; document-flow-requester-pending; document-flow-admin-pending; document-flow-reject-form; document-flow-reject-ready; document-flow-rejected; document-flow-requester-rejected; document-flow-approved; document-flow-requester-approved; document-flow-confirmed; document-flow-summary; document-flow-link-created; document-flow-link-copied; document-flow-link-revoked; document-flow-link-deleted; document-flow-attachment-picker; document-flow-attachment-added; document-flow-history-empty; document-flow-history; document-flow-history-revoked,,,BUTTON|은행 제출용 상업송장 초안 PDF 초안 보기|인보이스은행 제출용 상업송장 초안CI-2026-0708은행 거절 전 점검거래 연결됨DL-260708-08작성 중은행 거절 전 점검 통과김도현오늘 09:36이어쓰기|1
문서 만들기,document-create-qt-action-04,은행 제출용 상업송장 초안 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|은행 제출용 상업송장 초안 메뉴|인보이스은행 제출용 상업송장 초안CI-2026-0708은행 거절 전 점검거래 연결됨DL-260708-08작성 중은행 거절 전 점검 통과김도현오늘 09:36이어쓰기|1
문서 만들기,document-create-qt-action-04,은행 제출용 상업송장 점검 필요 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|은행 제출용 상업송장 점검 필요 메뉴|인보이스은행 제출용 상업송장 점검 필요CI-2026-0712은행 거절 전 점검거래처명 불일치DL-260708-01작성 중거절 위험 1건 · 거래처명 불일치조민영오늘 09:31이어쓰기|1
문서 만들기,document-create-qt-action-04,수출 인보이스 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|수출 인보이스 메뉴|인보이스수출 인보이스CI-2026-0703품목 Aluminium Scrap수량 20 MTDL-260708-01확정전달 준비조민영오늘 09:24고객 전달|1
문서 만들기,document-create-qt-action-04,해상운송 견적서 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|해상운송 견적서 메뉴|견적서해상운송 견적서QT-2026-0630운임 Hamburg선사 HMMDL-260625-07작성 중ETA 필요알 수 없음어제 17:42이어쓰기|1
문서 만들기,document-create-qt-action-04,상업송장 고객 전달 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|상업송장 고객 전달 메뉴|인보이스상업송장 고객 전달CI-2026-0704Magic Link 활성이메일 전달 전DL-260708-01확정Magic Link 활성 · 미발송박서윤08.27 16:08고객 전달|1
문서 만들기,document-create-qt-action-04,월 정산 명세서 메뉴,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,,BUTTON|월 정산 명세서 메뉴|정산서월 정산 명세서SOA-2026-0629정산 6월미수금 없음DL-260701-09발송됨이메일 전달 완료김도현08.26 14:32고객 전달|1
문서 만들기,document-create-qt-action-04,1페이지,180ms 내 변화 없음 / 추가 확인 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,,180ms 후 화면·선택값 변화 없음; 비동기 처리/동일 상태는 별도 확인 필요,BUTTON|1페이지||1
문서 만들기,document-create-qt-action-04,페이지당,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-04,/erp/documents/create,/erp/documents/create,,10개; 20개; 50개,,BUTTON|페이지당||1
문서 만들기,document-create-qt-action-07,항목에 반영,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-07,/erp/documents/create,/erp/documents/create,,,,BUTTON|항목에 반영||1
문서 만들기,document-create-qt-action-07,문서함 1,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-create-qt-action-07,/erp/documents/create,/erp/documents/create,,,,BUTTON|문서함 1||1
문서 만들기,document-flow-approver-picker,김도현Admin,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-flow-approver-picker,/erp/documents/create/CI-2026-0708,/erp/documents/create/CI-2026-0708,,,,BUTTON|김도현Admin||1
문서 만들기,document-flow-approver-picker,김민지Admin,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-flow-approver-picker,/erp/documents/create/CI-2026-0708,/erp/documents/create/CI-2026-0708,,,,BUTTON|김민지Admin||1
문서 만들기,document-flow-attachment-added,PackingList_0707.pdf 제거,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-flow-attachment-added,/erp/documents/create/CI-2026-0708,/erp/documents/create/CI-2026-0708,,,,BUTTON|PackingList_0707.pdf 제거||1
문서 만들기,document-flow-requester-rejected,사유 확인,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-flow-requester-rejected,/erp/documents/create/CI-2026-0708,/erp/documents/create/CI-2026-0708,,,,BUTTON|사유 확인||1
문서 만들기,document-flow-requester-rejected,승인 재요청,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-flow-requester-rejected,/erp/documents/create/CI-2026-0708,/erp/documents/create/CI-2026-0708,,,,BUTTON|승인 재요청||1
문서 만들기,document-flow-requester-approved,문서 확정,화면·선택값 변화 관찰 / 결과 화면 중복 검토 필요,https://devdev-e6t.pages.dev/html/erp/?page=document-flow-requester-approved,/erp/documents/create/CI-2026-0708,/erp/documents/create/CI-2026-0708,,,,BUTTON|문서 확정||1
